name,category_id,standing,nothing,moving,empty
S10_H11_R1_IMAG1165.JPG,4,0,0,1,0
S10_H01_R2_IMAG0409.JPG,8,0,0,1,0
S8_L02_R4_IMAG0287.JPG,3,0,0,1,0
S10_E04_R1_IMAG0108.JPG,8,0,0,1,0
S2_S11_R3_PICT2110.JPG,7,1,0,0,0
S10_N08_R2_IMAG0027.JPG,2,1,0,0,0
S9_H01_R2_IMAG0383.JPG,1,0,0,1,0
S4_F01_R1_IMAG0020.JPG,18,0,0,1,0
S2_H06_R3_IMAG0611.JPG,15,0,0,1,0
S4_D06_R2_IMAG0689.JPG,7,1,0,0,0
S8_H13_R3_IMAG0443.JPG,3,1,0,0,0
S6_P13_R2_IMAG0202.JPG,4,1,0,0,0
S8_H06_R2_IMAG0053.JPG,18,0,0,1,0
S4_B13_R1_IMAG0579.JPG,19,1,0,0,0
S10_F06_R1_IMAG1424.JPG,8,1,0,0,0
S3_L09_R11_IMAG0062.JPG,2,1,0,0,0
SER_S11_M09_R2_IMAG0559.JPG,2,1,0,0,0
S9_I05_R2_IMAG0124.JPG,20,0,0,1,0
S2_K03_R2_IMAG0057.JPG,17,0,0,1,0
S9_H05_R2_IMAG2717.JPG,20,1,0,0,0
S9_I01_R2_IMAG0417.JPG,19,1,0,0,0
S7_D09_R3_IMAG1541.JPG,11,1,0,0,0
S6_Q08_R1_IMAG0048.JPG,10,0,0,1,0
S7_O08_R1_IMAG0317.JPG,10,1,0,0,0
SER_S11_K06_R1_IMAG0482.JPG,3,0,0,1,0
S10_N06_R1_IMAG1176.JPG,18,0,0,1,0
S7_B07_R2_IMAG1607.JPG,7,1,0,0,0
S9_P13_R1_IMAG0104.JPG,2,1,0,0,0
S4_N06_R1_IMAG0066.JPG,10,1,0,0,0
S8_V10_R2_IMAG0227.JPG,3,1,0,0,0
S9_C02_R3_IMAG0037.JPG,18,0,0,1,0
SER_S11_K03_R1_IMAG1957.JPG,17,0,0,1,0
S9_E09_R2_IMAG0481.JPG,11,1,0,0,0
S6_O13_R2_IMAG6084.JPG,20,1,0,0,0
SER_S11_J10_R2_IMAG1833.JPG,15,1,0,0,0
S4_F05_R2_IMAG0820.JPG,17,1,0,0,0
S9_I03_R2_IMAG0965.JPG,19,1,0,0,0
S6_B03_R2_IMAG0719.JPG,0,0,0,1,0
S2_V10_R2_PICT0968.JPG,3,1,0,0,0
S7_H03_R3_IMAG0513.JPG,0,0,0,1,0
S10_C04_R1_IMAG0186.JPG,13,1,0,0,0
S7_N09_R2_IMAG0781.JPG,6,0,0,1,0
S9_T10_R2_IMAG0119.JPG,1,1,0,0,0
S2_D06_R1_IMAG0049.JPG,20,0,0,1,0
S1_L08_R1_PICT0057.JPG,7,1,0,0,0
SER_S11_C12_R2_IMAG0303.JPG,20,0,0,1,0
S8_P10_R3_IMAG0498.JPG,3,1,0,0,0
S6_J07_R2_IMAG0243.JPG,2,1,0,0,0
S5_E12_R2_IMAG1865.JPG,7,1,0,0,0
S7_F01_R3_IMAG0127.JPG,1,0,0,1,0
S10_P05_R1_IMAG0426.JPG,15,0,0,1,0
S7_D12_R1_IMAG5496.JPG,5,0,1,0,1
S9_J13_R3_IMAG0197.JPG,18,0,0,1,0
SER_S11_M07_R2_IMAG0757.JPG,4,1,0,0,0
S7_P10_R2_IMAG0105.JPG,15,1,0,0,0
S7_R12_R2_IMAG1173.JPG,7,0,0,1,0
S5_H07_R1_IMAG1854.JPG,1,1,0,0,0
S6_D07_R1_IMAG0231.JPG,15,0,0,1,0
S2_J09_R1_PICT0242.JPG,16,0,0,1,0
S5_L10_R2_IMAG1119.JPG,10,1,0,0,0
S8_T10_R1_IMAG0370.JPG,10,1,0,0,0
S3_I13_R11_IMAG0681.JPG,18,0,0,1,0
S3_K04_R12_IMAG0199.JPG,19,1,0,0,0
S2_M09_R3_IMAG0204.JPG,15,0,0,1,0
S9_I09_R1_IMAG0953.JPG,5,0,1,0,1
S5_J01_R1_IMAG0018.JPG,0,0,0,1,0
S3_J11_R11_IMAG0517.JPG,14,1,0,0,0
S7_S11_R1_IMAG0464.JPG,3,1,0,0,0
S8_D06_R1_IMAG0119.JPG,18,1,0,0,0
S10_O08_R1_IMAG0989.JPG,1,0,0,1,0
S1_L10_R1_PICT0011.JPG,2,0,0,1,0
S8_E03_R1_IMAG0412.JPG,17,0,0,1,0
SER_S11_E02_R1_IMAG0190.JPG,12,0,0,1,0
S7_F07_R2_IMAG0038.JPG,8,0,0,1,0
S3_I05_R11_IMAG0024.JPG,3,0,0,1,0
S8_H04_R2_IMAG0819.JPG,19,1,0,0,0
S8_J04_R2_IMAG0094.JPG,20,0,0,1,0
SER_S11_C12_R2_IMAG0958.JPG,20,0,0,1,0
S5_B06_R1_IMAG0314.JPG,12,0,0,1,0
S9_B06_R3_IMAG0265.JPG,12,1,0,0,0
S7_N09_R3_IMAG0733.JPG,20,1,0,0,0
S7_J05_R2_IMAG0016.JPG,18,0,0,1,0
S9_C02_R3_IMAG0455.JPG,14,0,0,1,0
SER_S11_H13_R1_IMAG3084.JPG,7,0,0,1,0
S1_E08_R2_PICT0152.JPG,7,0,0,1,0
S8_C11_R2_IMAG1703.JPG,12,1,0,0,0
S2_L03_R4_IMAG0060.JPG,8,1,0,0,0
SER_S11_M09_R1_IMAG3302.JPG,15,1,0,0,0
S8_M08_R1_IMAG0570.JPG,13,0,0,1,0
S5_G07_R1_IMAG0598.JPG,16,0,0,1,0
S9_R09_R2_IMAG2995.JPG,10,1,0,0,0
S3_N06_R12_IMAG0704.JPG,13,0,0,1,0
S5_P05_R1_IMAG2190.JPG,16,1,0,0,0
S1_E06_R4_PICT1462.JPG,14,0,0,1,0
SER_S11_L10_R2_IMAG3156.JPG,15,1,0,0,0
S7_B03_R3_IMAG0406.JPG,20,0,0,1,0
S8_H05_R2_IMAG0040.JPG,11,0,0,1,0
S1_F10_R1_PICT0226.JPG,14,0,0,1,0
S2_I13_R1_PICT0715.JPG,9,0,0,1,0
S5_N08_R2_IMAG0254.JPG,2,0,0,1,0
S8_D09_R3_IMAG0848.JPG,19,1,0,0,0
S8_B13_R3_IMAG0055.JPG,4,0,0,1,0
S10_J12_R1_IMAG1889.JPG,14,0,0,1,0
S4_L10_R2_IMAG0043.JPG,7,1,0,0,0
S9_I05_R1_IMAG3434.JPG,17,1,0,0,0
S6_C10_R1_IMAG0363.JPG,8,1,0,0,0
S5_H05_R2_IMAG0304.JPG,11,1,0,0,0
S9_Q11_R4_IMAG2401.JPG,16,0,0,1,0
S5_G02_R1_IMAG0729.JPG,20,1,0,0,0
S3_G13_R11_IMAG0098.JPG,6,0,0,1,0
S9_N07_R2_IMAG0083.JPG,11,1,0,0,0
S6_S07_R2_IMAG0041.JPG,8,1,0,0,0
S4_O10_R1_IMAG0298.JPG,4,1,0,0,0
S7_B05_R3_IMAG0154.JPG,13,0,0,1,0
S7_B08_R2_IMAG2413.JPG,7,0,0,1,0
S9_G05_R1_IMAG0035.JPG,17,0,0,1,0
S2_H05_R1_IMAG0640.JPG,18,1,0,0,0
S7_T10_R2_IMAG0022.JPG,8,0,0,1,0
S8_Q04_R2_IMAG1576.JPG,20,0,0,1,0
S4_J01_R1_IMAG0115.JPG,12,0,0,1,0
S3_I02_R12_IMAG0554.JPG,0,1,0,0,0
S2_D09_R3_PICT0351.JPG,2,0,0,1,0
S5_F05_R4_IMAG0743.JPG,16,0,0,1,0
S6_C02_R2_IMAG0339.JPG,18,1,0,0,0
S7_H07_R3_IMAG0309.JPG,6,1,0,0,0
S4_N12_R2_IMAG0035.JPG,7,0,0,1,0
S1_F08_R3_PICT1936.JPG,6,0,0,1,0
S4_K07_R1_IMAG0040.JPG,8,1,0,0,0
S3_I03_R12_IMAG1200.JPG,1,0,0,1,0
S9_I05_R2_IMAG0364.JPG,20,0,0,1,0
S4_H07_R2_IMAG3555.JPG,10,1,0,0,0
S10_C04_R1_IMAG5570.JPG,19,1,0,0,0
S7_P10_R2_IMAG0072.JPG,15,1,0,0,0
S9_M09_R1_IMAG1670.JPG,14,0,0,1,0
S10_N08_R3_IMAG0798.JPG,19,1,0,0,0
S3_M08_R11_IMAG0623.JPG,5,0,1,0,1
S2_E06_R1_IMAG0632.JPG,0,0,0,1,0
S4_P07_R2_IMAG0177.JPG,15,1,0,0,0
S8_S09_R1_IMAG0805.JPG,10,0,0,1,0
S2_P11_R3_PICT0080.JPG,15,1,0,0,0
S2_J07_R3_IMAG0021.JPG,11,0,0,1,0
S5_S13_R1_IMAG2057.JPG,3,0,0,1,0
S2_K07_R1_IMAG0576.JPG,16,0,0,1,0
S10_C04_R2_IMAG0219.JPG,20,1,0,0,0
S8_F04_R2_IMAG3309.JPG,16,0,0,1,0
S8_K08_R2_IMAG2447.JPG,9,0,0,1,0
S9_R12_R4_IMAG0739.JPG,20,1,0,0,0
SER_S11_Q08_R1_IMAG1985.JPG,7,1,0,0,0
S1_H11_R1_PICT3064.JPG,5,0,1,0,1
S7_C03_R2_IMAG0038.JPG,4,0,0,1,0
S4_E13_R3_IMAG1293.JPG,16,0,0,1,0
S7_E03_R1_IMAG1428.JPG,8,0,0,1,0
S6_E12_R2_IMAG1199.JPG,16,0,0,1,0
S7_G02_R3_IMAG0640.JPG,7,1,0,0,0
S7_E04_R3_IMAG0013.JPG,17,0,0,1,0
S8_P10_R3_IMAG0495.JPG,3,1,0,0,0
SER_S11_Q05_R1_IMAG0525.JPG,6,1,0,0,0
S4_U10_R3_IMAG0253.JPG,0,0,0,1,0
S5_Q12_R3_IMAG2961.JPG,5,0,1,0,1
S2_V10_R2_PICT1895.JPG,16,1,0,0,0
S2_E01_R4_IMAG0452.JPG,6,1,0,0,0
SER_S11_O05_R2_IMAG0070.JPG,7,0,0,1,0
S6_U09_R2_IMAG0428.JPG,3,0,0,1,0
S5_H07_R2_IMAG0039.JPG,9,1,0,0,0
S10_K09_R1_IMAG1055.JPG,13,1,0,0,0
S7_V10_R1_IMAG0240.JPG,14,1,0,0,0
SER_S11_C04_R2_IMAG4358.JPG,13,1,0,0,0
S6_P10_R2_IMAG0155.JPG,9,1,0,0,0
S5_I13_R2_IMAG0156.JPG,7,1,0,0,0
SER_S11_E13_R1_IMAG0795.JPG,16,0,0,1,0
S4_H07_R2_IMAG3630.JPG,10,1,0,0,0
SER_S11_I13_R1_IMAG1501.JPG,17,1,0,0,0
S8_C11_R2_IMAG0356.JPG,12,1,0,0,0
S8_J03_R3_IMAG0395.JPG,17,0,0,1,0
S10_M09_R3_IMAG0560.JPG,14,0,0,1,0
S10_R12_R2_IMAG02046.JPG,19,0,0,1,0
S4_H07_R2_IMAG2697.JPG,10,1,0,0,0
S9_K05_R2_IMAG0030.JPG,1,0,0,1,0
S2_N05_R3_IMAG0097.JPG,7,0,0,1,0
S9_R09_R4_IMAG0031.JPG,20,0,0,1,0
S5_B10_R2_IMAG0129.JPG,17,0,0,1,0
SER_S11_K10_R1_IMAG3701.JPG,2,0,0,1,0
SER_S11_G03_R2_IMAG0045.JPG,0,0,0,1,0
S7_D03_R3_IMAG0573.JPG,4,1,0,0,0
S9_B03_R1_IMAG0032.JPG,20,0,0,1,0
SER_S11_C13_R1_IMAG2728.JPG,12,0,0,1,0
S10_O05_R2_IMAG1298.JPG,17,1,0,0,0
S9_S13_R2_IMAG0415.JPG,3,0,0,1,0
S2_H07_R1_PICT0281.JPG,9,1,0,0,0
S5_L10_R2_IMAG3061.JPG,1,0,0,1,0
S9_J09_R2_IMAG0162.JPG,14,1,0,0,0
S3_N06_R12_IMAG1453.JPG,14,1,0,0,0
SER_S11_P06_R1_IMAG0834.JPG,16,1,0,0,0
S5_H07_R1_IMAG2273.JPG,19,1,0,0,0
S4_L05_R1_IMAG0986.JPG,13,0,0,1,0
S3_K06_R12_IMAG1099.JPG,18,0,0,1,0
S10_N09_R1_IMAG0033.JPG,13,1,0,0,0
S2_V10_R2_PICT1184.JPG,3,0,0,1,0
S7_U11_R3_IMAG0314.JPG,15,1,0,0,0
S1_P10_R2_PICT0130.JPG,2,0,0,1,0
S2_Q09_R3_IMAG0584.JPG,13,1,0,0,0
S8_B05_R2_IMAG0434.JPG,17,1,0,0,0
S5_D09_R2_IMAG0327.JPG,9,0,0,1,0
S9_B09_R2_IMAG1742.JPG,20,1,0,0,0
S6_S09_R2_IMAG0060.JPG,3,0,0,1,0
S5_N10_R1_IMAG0246.JPG,2,0,0,1,0
S8_C11_R2_IMAG0789.JPG,12,0,0,1,0
S4_F12_R1_IMAG0666.JPG,8,0,0,1,0
S8_I01_R1_IMAG0499.JPG,20,0,0,1,0
S7_U11_R4_IMAG0117.JPG,3,1,0,0,0
S1_G02_R2_PICT0028.JPG,6,0,0,1,0
S3_I11_R12_IMAG0188.JPG,15,0,0,1,0
S6_P10_R2_IMAG0331.JPG,14,0,0,1,0
S2_G10_R1_IMAG0323.JPG,9,0,0,1,0
S5_T12_R3_IMAG0555.JPG,6,1,0,0,0
S10_S11_R1_IMAG0286.JPG,2,1,0,0,0
S8_N06_R3_IMAG1680.JPG,19,0,0,1,0
S5_U09_R1_IMAG1472.JPG,3,0,0,1,0
S7_U12_R3_IMAG0400.JPG,16,1,0,0,0
S5_D10_R1_IMAG2366.JPG,7,0,0,1,0
S5_F03_R3_IMAG0245.JPG,12,0,0,1,0
S9_G11_R2_IMAG1638.JPG,7,0,0,1,0
S4_S11_R1_IMAG0835.JPG,2,1,0,0,0
S2_L07_R3_PICT0044.JPG,11,1,0,0,0
S9_F10_R1_IMAG0787.JPG,13,0,0,1,0
S6_N09_R2_IMAG1039.JPG,9,1,0,0,0
S7_H13_R2_IMAG1895.JPG,7,0,0,1,0
S8_I07_R3_IMAG0029.JPG,10,1,0,0,0
S7_I06_R2_IMAG0780.JPG,8,0,0,1,0
S1_I05_R2_PICT0189.JPG,13,0,0,1,0
S9_H08_R1_IMAG0238.JPG,5,0,1,0,1
S8_D09_R1_IMAG0169.JPG,7,1,0,0,0
S9_P05_R3_IMAG1427.JPG,7,1,0,0,0
S2_N04_R2_PICT0037.JPG,17,1,0,0,0
S5_I01_R1_IMAG0008.JPG,0,0,0,1,0
S7_J03_R1_IMAG0061.JPG,4,0,0,1,0
S8_I06_R1_IMAG0089.JPG,7,1,0,0,0
S9_P10_R2_IMAG0233.JPG,3,1,0,0,0
S9_C12_R3_IMAG0558.JPG,20,1,0,0,0
S9_I06_R1_IMAG0355.JPG,8,1,0,0,0
S5_G12_R2_IMAG0318.JPG,8,0,0,1,0
S1_H08_R1_PICT0253.JPG,13,1,0,0,0
S9_O08_R2_IMAG0326.JPG,15,1,0,0,0
S4_J04_R2_IMAG0538.JPG,0,0,0,1,0
S3_M07_R11_IMAG0146.JPG,15,1,0,0,0
S1_K09_R1_PICT6369.JPG,16,1,0,0,0
S4_G03_R2_IMAG0079.JPG,12,1,0,0,0
S9_H05_R1_IMAG0484.JPG,8,1,0,0,0
S4_I01_R1_IMAG0023.JPG,0,0,0,1,0
S4_H02_R2_IMAG0471.JPG,0,0,0,1,0
S5_B07_R3_IMAG3813.JPG,19,0,0,1,0
S3_J03_R11_IMAG0361.JPG,3,1,0,0,0
S2_I05_R1_IMAG0195.JPG,20,1,0,0,0
S2_J08_R1_PICT0402.JPG,13,1,0,0,0
S9_B06_R1_IMAG0813.JPG,6,0,0,1,0
S4_T12_R2_IMAG1021.JPG,20,0,0,1,0
S9_P10_R2_IMAG0870.JPG,13,0,0,1,0
S2_J10_R1_IMAG0272.JPG,1,1,0,0,0
S2_I08_R2_IMAG0047.JPG,9,0,0,1,0
S4_H07_R2_IMAG0697.JPG,10,1,0,0,0
S6_J03_R1_IMAG0600.JPG,1,1,0,0,0
S7_P10_R1_IMAG0990.JPG,11,1,0,0,0
S7_D12_R2_IMAG0334.JPG,5,0,1,0,1
SER_S11_E02_R2_IMAG0224.JPG,12,0,0,1,0
S5_U09_R1_IMAG1557.JPG,3,0,0,1,0
S4_F05_R2_IMAG0688.JPG,17,1,0,0,0
S6_J12_R1_IMAG0195.JPG,15,1,0,0,0
S10_G09_R1_IMAG0824.JPG,16,0,0,1,0
S7_S07_R3_IMAG0205.JPG,6,1,0,0,0
S9_R09_R2_IMAG3032.JPG,20,0,0,1,0
S10_J09_R3_IMAG6067.JPG,15,0,0,1,0
SER_S11_P13_R1_IMAG0236.JPG,2,0,0,1,0
S8_C03_R2_IMAG0043.JPG,8,1,0,0,0
SER_S11_E02_R1_IMAG2284.JPG,1,1,0,0,0
S8_N05_R1_IMAG0060.JPG,3,1,0,0,0
S8_H01_R3_IMAG0145.JPG,12,1,0,0,0
S2_H07_R3_PICT2742.JPG,10,1,0,0,0
S9_E09_R2_IMAG0979.JPG,11,1,0,0,0
S3_S07_R12_IMAG0078.JPG,10,0,0,1,0
S6_H01_R1_IMAG0126.JPG,0,0,0,1,0
S5_T13_R1_IMAG1834.JPG,14,1,0,0,0
SER_S11_M09_R2_IMAG0591.JPG,2,1,0,0,0
S8_C11_R2_IMAG1191.JPG,17,0,0,1,0
S4_G13_R1_IMAG0176.JPG,18,1,0,0,0
S3_M03_R11_IMAG0051.JPG,12,0,0,1,0
S5_M09_R1_IMAG0601.JPG,14,0,0,1,0
S10_E04_R2_IMAG0880.JPG,0,0,0,1,0
S8_B05_R3_IMAG0218.JPG,14,0,0,1,0
S7_M09_R3_IMAG0596.JPG,11,0,0,1,0
S8_C05_R1_IMAG0428.JPG,6,1,0,0,0
S1_I13_R1_PICT0080.JPG,11,1,0,0,0
S5_M09_R1_IMAG0447.JPG,1,0,0,1,0
S10_M07_R1_IMAG2343.JPG,3,1,0,0,0
S8_Q04_R2_IMAG0704.JPG,5,0,1,0,1
S1_T13_R1_PICT0827.JPG,14,0,0,1,0
S1_I13_R1_PICT0895.JPG,2,1,0,0,0
S1_K09_R1_PICT3146.JPG,7,1,0,0,0
S5_D02_R2_IMAG0042.JPG,0,0,0,1,0
S4_G03_R2_IMAG0184.JPG,12,0,0,1,0
S8_D03_R2_IMAG0650.JPG,8,0,0,1,0
S7_P07_R2_IMAG0114.JPG,9,0,0,1,0
S8_E01_R1_IMAG0679.JPG,12,0,0,1,0
S7_H13_R3_IMAG0060.JPG,11,0,0,1,0
S2_S12_R3_PICT0931.JPG,6,0,0,1,0
S9_L11_R1_IMAG0683.JPG,11,1,0,0,0
SER_S11_M09_R1_IMAG3144.JPG,11,1,0,0,0
S2_G13_R2_PICT1579.JPG,2,1,0,0,0
S7_H01_R3_IMAG0043.JPG,0,0,0,1,0
SER_S11_P06_R2_IMAG1224.JPG,16,0,0,1,0
SER_S11_M09_R2_IMAG0577.JPG,2,1,0,0,0
S3_E05_R11_IMAG0221.JPG,0,0,0,1,0
S7_N09_R3_IMAG1292.JPG,15,1,0,0,0
S10_C01_R2_IMAG0368.JPG,20,0,0,1,0
S8_N08_R2_IMAG0152.JPG,14,0,0,1,0
SER_S11_C05_R2_IMAG0132.JPG,6,0,0,1,0
S7_G07_R3_IMAG0960.JPG,20,0,0,1,0
S10_O08_R1_IMAG1456.JPG,15,1,0,0,0
S10_Q06_R2_IMAG0334.JPG,7,1,0,0,0
S7_B10_R3_IMAG0159.JPG,20,0,0,1,0
S3_R06_R11_IMAG0803.JPG,7,0,0,1,0
S2_H07_R1_PICT2461.JPG,3,1,0,0,0
S3_D09_R11_IMAG0885.JPG,5,0,1,0,1
S2_H07_R2_PICT0915.JPG,14,0,0,1,0
S8_K11_R3_IMAG1478.JPG,16,0,0,1,0
S7_E02_R1_IMAG1153.JPG,9,0,0,1,0
SER_S11_I03_R2_IMAG5487.JPG,11,0,0,1,0
S7_C08_R2_IMAG2986.JPG,11,0,0,1,0
SER_S11_L10_R2_IMAG1561.JPG,2,0,0,1,0
S5_U09_R1_IMAG1426.JPG,0,0,0,1,0
S9_E01_R1_IMAG0094.JPG,0,1,0,0,0
S5_B08_R1_IMAG0685.JPG,19,1,0,0,0
S5_I08_R2_IMAG0157.JPG,4,0,0,1,0
S3_J13_R12_IMAG0225.JPG,16,1,0,0,0
S5_N06_R2_IMAG0939.JPG,12,0,0,1,0
S9_L08_R2_IMAG0244.JPG,20,1,0,0,0
SER_S11_K09_R2_IMAG1266.JPG,18,0,0,1,0
S5_H01_R2_IMAG0256.JPG,12,1,0,0,0
S8_H07_R3_IMAG2486.JPG,11,1,0,0,0
S10_D07_R1_IMAG1441.JPG,4,0,0,1,0
SER_S11_J10_R2_IMAG2061.JPG,20,0,0,1,0
SER_S11_G07_R2_IMAG3024.JPG,8,0,0,1,0
SER_S11_D12_R1_IMAG0591.JPG,4,1,0,0,0
S1_D09_R1_PICT0029.JPG,7,1,0,0,0
S9_O05_R3_IMAG0349.JPG,19,0,0,1,0
S1_H01_R1_PICT1617.JPG,0,0,0,1,0
S6_C12_R1_IMAG0837.JPG,18,0,0,1,0
S10_I01_R2_IMAG0760.JPG,0,0,0,1,0
S7_I06_R2_IMAG0087.JPG,6,1,0,0,0
S4_S13_R2_IMAG1703.JPG,2,0,0,1,0
S5_H07_R3_IMAG1402.JPG,10,1,0,0,0
S4_F10_R1_IMAG0086.JPG,10,1,0,0,0
S6_E02_R2_IMAG1332.JPG,9,0,0,1,0
S5_E09_R1_IMAG0434.JPG,14,1,0,0,0
S10_D07_R1_IMAG0017.JPG,4,1,0,0,0
S6_U09_R2_IMAG0611.JPG,20,0,0,1,0
S8_K07_R2_IMAG1727.JPG,1,0,0,1,0
S3_Q08_R11_IMAG0397.JPG,19,1,0,0,0
SER_S11_J10_R1_IMAG0901.JPG,13,1,0,0,0
S9_P10_R1_IMAG0167.JPG,8,1,0,0,0
S1_P10_R1_PICT0085.JPG,11,0,0,1,0
S10_M07_R1_IMAG0160.JPG,20,1,0,0,0
S9_F10_R1_IMAG0407.JPG,2,1,0,0,0
S8_Q05_R3_IMAG03320.JPG,5,0,1,0,1
S1_Q08_R1_PICT0023.JPG,17,0,0,1,0
S1_N06_R1_PICT0126.JPG,18,0,0,1,0
S1_G05_R2_PICT0080.JPG,11,0,0,1,0
S7_P07_R1_IMAG0114.JPG,3,0,0,1,0
S7_N08_R3_IMAG1445.JPG,18,1,0,0,0
S4_K10_R1_IMAG1607.JPG,5,0,1,0,1
S5_E09_R1_IMAG0357.JPG,15,1,0,0,0
S8_P13_R1_IMAG1272.JPG,9,0,0,1,0
S5_I12_R2_IMAG0035.JPG,15,0,0,1,0
S8_E09_R3_IMAG3720.JPG,19,1,0,0,0
S7_I02_R1_IMAG0371.JPG,0,0,0,1,0
S7_C01_R2_IMAG0092.JPG,12,1,0,0,0
S4_Q08_R2_IMAG0162.JPG,3,1,0,0,0
S8_K08_R2_IMAG0193.JPG,10,1,0,0,0
S6_I03_R2_IMAG0402.JPG,1,1,0,0,0
S10_P05_R1_IMAG0425.JPG,15,0,0,1,0
S5_J02_R2_IMAG0523.JPG,12,0,0,1,0
S8_L09_R3_IMAG2580.JPG,7,1,0,0,0
S8_O07_R1_IMAG0024.JPG,11,1,0,0,0
S3_O07_R12_IMAG0492.JPG,13,1,0,0,0
S1_E06_R4_PICT1445.JPG,14,0,0,1,0
S4_O13_R2_IMAG3006.JPG,5,0,1,0,1
S1_J08_R1_PICT0513.JPG,18,0,0,1,0
S2_R09_R2_IMAG0072.JPG,18,0,0,1,0
S1_P07_R1_PICT0944.JPG,1,0,0,1,0
S2_P11_R3_PICT0131.JPG,15,1,0,0,0
S3_H07_R11_IMAG0233.JPG,8,0,0,1,0
S8_F09_R3_IMAG0249.JPG,14,0,0,1,0
S3_K06_R11_IMAG0273.JPG,17,0,0,1,0
S2_C08_R4_IMAG0046.JPG,17,1,0,0,0
S8_O11_R2_IMAG0057.JPG,15,0,0,1,0
S7_C02_R3_IMAG0563.JPG,19,0,0,1,0
S5_T12_R1_IMAG1028.JPG,11,0,0,1,0
S8_O05_R2_IMAG0157.JPG,20,0,0,1,0
S7_S09_R1_IMAG0118.JPG,18,0,0,1,0
S3_I02_R12_IMAG0605.JPG,17,0,0,1,0
S5_H07_R2_IMAG1491.JPG,7,1,0,0,0
S8_N06_R1_IMAG2851.JPG,9,0,0,1,0
S10_F10_R2_IMAG1239.JPG,8,1,0,0,0
S3_H05_R11_IMAG0810.JPG,7,1,0,0,0
S8_L07_R3_IMAG1235.JPG,6,0,0,1,0
S2_H06_R3_IMAG0374.JPG,15,0,0,1,0
SER_S11_L07_R1_IMAG0784.JPG,3,0,0,1,0
S9_H13_R1_IMAG0372.JPG,1,1,0,0,0
S9_F11_R2_IMAG1264.JPG,16,0,0,1,0
S9_L08_R2_IMAG1508.JPG,8,1,0,0,0
S4_Q08_R2_IMAG0781.JPG,3,1,0,0,0
S7_C02_R3_IMAG0572.JPG,19,1,0,0,0
S10_H02_R2_IMAG2983.JPG,18,0,0,1,0
S5_H07_R3_IMAG1135.JPG,9,0,0,1,0
S2_J07_R1_IMAG0150.JPG,18,0,0,1,0
S8_K08_R2_IMAG1058.JPG,4,1,0,0,0
S9_M06_R2_IMAG0993.JPG,13,0,0,1,0
SER_S11_J03_R2_IMAG2071.JPG,1,0,0,1,0
S7_I06_R2_IMAG0170.JPG,17,1,0,0,0
S8_L07_R3_IMAG0121.JPG,6,0,0,1,0
S4_P10_R1_IMAG0601.JPG,3,0,0,1,0
S4_B05_R2_IMAG0967.JPG,12,0,0,1,0
S4_N06_R1_IMAG0771.JPG,6,1,0,0,0
SER_S11_F03_R1_IMAG4352.JPG,12,1,0,0,0
S1_I07_R1_PICT1359.JPG,7,0,0,1,0
S7_U09_R1_IMAG0132.JPG,18,0,0,1,0
S3_Q06_R11_IMAG0513.JPG,8,0,0,1,0
S6_D11_R1_IMAG0096.JPG,18,0,0,1,0
SER_S11_R08_R1_IMAG0400.JPG,6,1,0,0,0
S8_I02_R2_IMAG0054.JPG,12,0,0,1,0
S9_B03_R2_IMAG0071.JPG,0,1,0,0,0
S8_H04_R2_IMAG0262.JPG,1,1,0,0,0
S9_F10_R1_IMAG0721.JPG,13,1,0,0,0
S2_K09_R1_PICT0404.JPG,9,0,0,1,0
S7_U10_R1_IMAG1304.JPG,6,0,0,1,0
S10_N08_R2_IMAG0841.JPG,9,0,0,1,0
S1_N05_R1_PICT2906.JPG,16,0,0,1,0
S4_J12_R1_IMAG0292.JPG,3,1,0,0,0
S3_E04_R12_IMAG1721.JPG,12,1,0,0,0
S6_K04_R1_IMAG0377.JPG,4,0,0,1,0
S7_S08_R2_IMAG0558.JPG,0,0,0,1,0
S1_F10_R1_PICT0219.JPG,15,0,0,1,0
S7_C05_R2_IMAG0458.JPG,13,1,0,0,0
S7_P13_R1_IMAG1547.JPG,4,1,0,0,0
S4_O06_R2_IMAG0646.JPG,1,0,0,1,0
S4_N06_R1_IMAG1445.JPG,9,0,0,1,0
SER_S11_J03_R2_IMAG3169.JPG,5,0,1,0,1
S8_T08_R3_IMAG2285.JPG,5,0,1,0,1
S10_P10_R2_IMAG2398.JPG,16,0,0,1,0
S10_J04_R1_IMAG0489.JPG,19,1,0,0,0
S5_L10_R1_IMAG0462.JPG,9,1,0,0,0
S4_G04_R1_IMAG1089.JPG,1,0,0,1,0
S4_D02_R2_IMAG0250.JPG,18,1,0,0,0
S10_P06_R2_IMAG0678.JPG,18,0,0,1,0
S2_K11_R2_PICT0191.JPG,15,0,0,1,0
S6_K10_R2_IMAG0020.JPG,4,0,0,1,0
S8_N09_R1_IMAG0243.JPG,6,0,0,1,0
S7_O08_R3_IMAG0023.JPG,6,1,0,0,0
S2_E06_R3_IMAG0075.JPG,0,0,0,1,0
S3_T08_R12_IMAG0711.JPG,19,0,0,1,0
S2_F05_R3_IMAG0184.JPG,17,1,0,0,0
S4_H07_R1_IMAG0798.JPG,10,1,0,0,0
S4_J07_R1_IMAG0105.JPG,7,1,0,0,0
S6_O04_R2_IMAG0023.JPG,9,0,0,1,0
